epoch,train_loss,val_loss,val_pos_rmse,val_rmse_x,val_rmse_y,val_rmse_z,val_rmse_xy,epoch_time_sec,lr
0.0,0.08515018969774246,0.08565074950456619,0.41347581148147583,0.07213522866368294,0.054644400253891945,0.7102546691894531,0.06399025022983551,4.836156606674194,0.001
1.0,0.11561852693557739,0.0852651298046112,0.4125683009624481,0.06579378247261047,0.05576172098517418,0.7095277011394501,0.06098438799381256,1.463472843170166,0.001
2.0,0.08406315743923187,0.08502530306577682,0.412034273147583,0.06934773176908493,0.05462757125496864,0.7082677781581879,0.06242307275533676,1.4558837413787842,0.001
3.0,0.06971979886293411,0.0847894698381424,0.4114782214164734,0.08093490824103355,0.05314125679433346,0.7059175968170166,0.06846332177519798,1.454460859298706,0.001
4.0,0.0709836483001709,0.08443751186132431,0.4106096029281616,0.09674671664834023,0.05024638958275318,0.702873945236206,0.07708640396595001,1.4465358257293701,0.001
